nEvt,trueE,nPi0,nPiCh,nShowers,maxShowerLength,maxOpenAngle,nTracks,maxTrackLength,nStubs
10,2.87361,0,2,1,10.4162,0.688851,3,29.7312,4
11,3.38424,1,2,2,30.1909,0.560922,6,182.104,5
12,3.16348,0,4,2,30.62,0.689772,6,105.522,4
13,0.606809,1,0,2,40.3919,0.11574,2,86.066,2
14,0.790169,0,1,1,7.69921,0.217597,3,75.9337,3
15,3.61371,1,0,2,86.0323,0.282711,3,416.611,6
16,1.60212,1,1,0,0,0,2,44.3457,1
17,0.905574,0,1,1,4.44192,0.152665,4,50.8462,0
18,3.25687,0,2,2,30.7702,0.297424,3,32.6173,6
19,3.43333,0,2,1,5.51797,0.526747,2,444.096,5
20,2.1237,0,1,2,6.99139,0.259289,4,62.8735,9
21,1.6081,0,2,0,0,0,3,134.978,2
22,1.37404,0,1,1,13.7452,0.17557,3,113.422,3
23,2.87148,1,1,3,22.288,0.202024,5,195.213,0
24,2.51269,0,4,5,54.7963,0.321516,4,116.284,14
25,0.685867,0,1,1,11.3971,0.189652,3,13.089,5
26,0.730707,1,1,1,7.67724,0.0944293,2,30.9358,1
27,2.75223,1,1,0,0,0,2,228.994,0
28,0.88329,0,1,1,3.89974,0.999422,2,159.115,2
29,0.978582,1,1,2,27.5147,0.363619,1,95.0208,3
30,1.22801,2,0,5,36.4699,0.551973,3,127.085,3
31,2.86274,0,4,3,12.7969,0.413415,5,302.255,2
32,5.36966,1,2,1,152.348,0.173529,2,264.201,5
33,3.3321,0,2,1,5.69934,0.353596,5,450.47,7
34,1.33906,1,1,3,73.1605,0.230199,2,79.5201,0
35,1.45887,0,2,2,34.5137,0.327142,4,123.486,5
36,4.24475,0,3,1,95.8355,0.225017,4,233.445,3
37,1.27808,0,0,3,11.137,0.43485,2,39.6022,3
38,2.17716,0,1,1,69.8704,0.106636,3,307.176,7
39,2.53726,0,1,0,0,0,1,177.964,0
40,2.66594,1,1,1,42.5853,0.25728,1,132.343,0
41,5.26677,1,1,1,16.0327,0.191833,3,967.13,1
42,3.71364,1,1,2,38.116,0.300136,2,56.3766,1
43,4.4192,0,1,0,0,0,3,414.688,3
44,0.748143,0,0,0,0,0,2,48.2495,3
45,0.935722,0,1,0,0,0,3,109.074,0
46,3.75142,1,0,0,0,0,2,153.154,1
47,2.87784,2,0,1,13.5392,0.335163,3,42.586,3
48,1.12679,0,0,0,0,0,4,82.9554,5
49,1.67509,0,3,3,58.8747,0.323288,3,13.5625,8
50,2.69062,0,0,1,1.41146,0.0972843,2,195.334,3
51,1.77094,0,1,2,3.80583,0.460773,2,278.762,6
52,1.44148,0,0,3,24.5403,0.52218,0,0,4
53,1.38151,1,0,1,24.9085,0.130136,3,390.181,2
54,1.48094,0,2,0,0,0,5,52.3444,1
55,1.35422,1,2,2,67.98,0.59734,3,39.5431,7
56,3.36115,0,2,3,26.7362,0.492009,6,97.8622,6
57,5.67944,1,3,1,41.2593,0.393487,6,1087.12,4
58,5.52433,2,2,4,84.6934,0.355541,3,85.4955,5
59,3.68745,0,0,2,101.307,0.256893,4,281.701,4
60,1.58624,0,1,1,0.664463,0.805265,3,193.344,4
61,0.552019,0,1,2,12.3395,0.149833,1,25.4726,1
62,1.68992,1,0,3,53.504,0.452414,2,85.2845,2
63,1.10044,1,0,3,40.6315,0.51957,3,54.7942,5
64,0.906061,1,1,2,19.0281,0.342426,3,43.2198,3
65,2.13702,1,1,2,68.1374,0.268696,2,43.3088,2
66,3.66748,0,0,8,78.7452,0.577207,2,345.079,2
67,1.78032,1,0,2,14.3999,0.318961,2,20.7714,0
68,3.83931,1,1,3,57.5664,0.37481,2,179.26,3
69,1.59797,1,0,2,41.8693,0.251436,1,441.704,1
70,1.86344,0,2,1,6.6802,0.296059,2,185.987,6
71,1.64439,0,1,0,0,0,2,139.631,1
72,3.83858,1,2,4,48.9209,0.457236,3,422.729,6
73,0.769272,0,1,1,19.4712,0.290247,2,67.8032,0
74,2.69062,2,1,2,18.2612,0.867819,3,131.343,8
75,2.21069,0,1,1,1.55672,0.893408,2,201.316,5
76,1.65109,1,1,2,106.047,0.184261,3,133.594,2
77,1.81338,0,1,0,0,0,2,459.792,0
78,3.0555,1,1,2,36.053,0.222806,4,344.12,3
79,1.60116,0,1,1,16.9589,0.0989206,1,268.353,1
80,1.76666,0,2,0,0,0,5,238.574,8
81,1.82095,0,1,0,0,0,4,257.814,6
82,1.13912,1,1,3,37.4554,0.148991,1,47.6869,4
83,0.9586,1,0,2,11.1496,0.184589,5,56.7247,1
84,1.37696,0,1,1,10.0846,0.142645,4,16.9005,5
85,0.932445,1,0,2,53.7574,0.283591,2,138.676,1
86,0.575044,0,1,2,16.9816,0.19289,1,6.1656,3
87,2.08664,0,1,0,0,0,3,96.1349,3
88,1.91003,0,0,0,0,0,3,297.976,0
89,1.36454,2,0,2,100.189,0.330295,2,109.834,1
90,2.05988,0,2,0,0,0,4,105.511,5
91,1.28962,1,0,2,62.1923,0.128757,1,145.23,1
92,1.09905,2,0,1,0,0,4,76.6173,5
93,1.27198,1,1,3,84.7413,0.190015,2,18.7581,7
94,3.74553,0,4,3,33.7213,0.866091,7,60.1338,16
95,1.96128,0,1,1,44.488,0.207419,2,87.2158,11
96,2.29931,0,2,0,0,0,4,26.734,4
97,1.18557,2,0,2,67.3184,0.153451,2,140.015,5
98,3.75745,1,1,1,22.4374,0.389317,3,114.382,3
99,0.733787,0,2,1,6.89976,0.20558,3,11.7841,5
100,2.04162,1,2,5,47.2706,0.535851,3,102.008,8
1,1.16973,0,2,0,0,0,5,96.7107,4
2,4.56706,0,4,5,59.6976,0.857141,4,196.472,2
3,4.71623,1,0,2,109.078,0.362238,3,290.585,8
4,1.74859,2,1,6,101.182,0.335761,4,147.52,5
5,1.50909,1,1,1,86.232,0.354331,2,131.088,1
6,1.58683,0,1,0,0,0,1,128.643,3
7,1.9695,2,2,3,12.7029,0.595135,3,87.9832,3
8,1.31555,1,1,4,18.5287,0.341854,2,216.575,5
9,1.90066,1,0,0,0,0,1,289.296,2
10,1.6742,1,1,0,0,0,1,123.767,0
11,3.03269,1,0,1,97.2056,0.149733,4,330.268,10
12,1.69611,0,0,0,0,0,3,233.867,3
13,1.08378,1,0,2,51.984,0.108765,2,201.091,2
14,3.72178,0,0,0,0,0,0,0,0
15,1.78806,1,0,0,0,0,4,325.916,1
16,0.632622,0,1,2,7.17274,0.696231,2,81.9299,3
17,1.96254,1,1,1,154.284,0.340012,3,125.365,6
18,1.67575,0,1,0,0,0,3,175.542,2
19,0.923283,2,0,5,39.2297,0.667943,4,52.3833,7
20,2.71375,1,0,2,68.6629,0.11881,4,430.212,4
21,3.68127,4,1,3,12.6378,0.543055,2,21.873,6
22,0.874682,0,1,1,10.4695,0.109725,2,67.4119,2
23,0.627709,0,1,2,33.8714,0.0926572,0,0,0
24,2.21069,1,2,3,35.3733,0.538348,3,88.7283,5
25,1.23852,2,0,3,74.412,0.651608,4,58.4739,2
26,1.58411,0,2,2,19.07,0.145516,1,22.464,2
27,4.42396,2,2,3,103.003,0.13427,5,371.071,3
28,0.602677,1,0,0,0,0,2,15.6345,1
29,1.10207,0,1,1,9.80793,0.0236183,1,22.7299,2
30,2.66268,1,0,1,154.836,0.288085,4,213.495,10
31,1.18135,0,2,1,17.3477,0.4231,2,191.315,2
32,0.996863,1,1,4,48.2764,0.267567,2,130.351,4
33,1.3806,1,0,0,0,0,2,140.693,0
34,3.93608,2,2,3,58.0632,0.188666,3,85.4599,6
35,1.3446,0,2,4,18.1539,0.313817,2,76.0981,7
36,0.949923,1,0,2,7.89106,0.459861,1,105.402,2
37,2.54122,1,2,2,6.78778,0.963898,2,237.685,3
38,1.86152,1,0,1,88.5377,0.195144,3,180.654,7
39,1.11754,0,2,2,14.4293,0.300028,3,142.581,5
40,0.736527,0,1,1,9.85635,0.318993,2,73.8964,3
41,1.17459,0,2,2,2.23959,0.601878,4,85.7131,4
42,2.82303,0,2,0,0,0,2,14.4904,1
43,1.52468,1,1,2,32.0652,0.189504,3,124.566,5
44,3.57609,1,0,5,98.7349,0.223917,1,343.609,7
45,3.69219,2,0,4,66.2515,0.455035,3,523.301,2
46,0.996482,0,1,0,0,0,2,27.6218,3
47,1.23363,1,0,1,50.4301,0.196544,3,213.289,2
48,1.5596,2,1,6,74.4715,0.551765,3,146.566,4
49,2.03015,0,2,1,5.54555,0.188516,6,107.167,3
50,2.8945,1,1,3,51.5365,0.541158,2,80.9117,5
51,1.53856,0,4,3,14.7448,0.325928,6,163.619,3
52,1.08956,0,2,2,16.0651,0.198205,1,12.0032,4
53,1.36276,1,0,2,38.4778,0.183299,1,58.4976,8
54,3.40562,0,0,0,0,0,2,15.1418,3
55,1.08722,0,1,1,13.3691,0.113663,1,248.975,3
56,1.15599,0,0,1,7.32548,0.0476703,1,214.075,2
57,2.10076,0,3,5,80.2762,0.462448,4,94.2728,5
58,1.15788,0,1,0,0,0,4,41.9187,5
59,1.2606,0,2,2,75.8301,0.146197,1,16.2513,5
60,0.906952,0,1,2,8.96544,0.227479,2,124.555,0
61,1.90361,1,3,1,0.728421,0.533639,1,2.65261,2
62,0.887004,1,0,3,49.1916,0.486681,1,58.7233,5
63,1.19215,0,1,1,3.13492,0.131362,2,155.597,7
64,2.69547,0,2,1,36.6269,0.246152,4,132.305,1
65,1.97132,1,1,2,83.7943,0.262624,2,145.102,0
66,2.4975,2,0,2,89.1984,0.191354,5,156.735,7
67,1.38833,1,0,3,69.7335,0.355238,2,168.572,3
68,1.18822,0,0,0,0,0,3,25.4008,2
69,2.58198,0,1,2,5.78505,0.0952327,3,211.286,3
70,5.73334,1,2,2,19.6021,0.198268,5,411.154,1
71,0.929758,1,0,1,20.1842,0.270959,2,17.3616,3
72,3.45802,0,3,1,5.82339,0.144839,6,506.324,5
73,0.726904,0,1,2,11.5086,0.175221,1,167.436,0
74,1.03468,1,0,2,31.5905,0.127461,2,239.793,2
75,1.396,0,1,1,1.06316,0.577047,2,108.537,1
76,0.944283,0,1,1,3.55284,0.162325,3,125.388,2
77,2.25647,2,4,4,41.6829,0.818327,6,108.878,9
78,0.816721,0,1,1,13.6555,0.433117,1,86.1941,1
79,1.83753,1,1,3,92.6863,0.222494,1,195.338,8
80,1.35324,1,0,2,43.1141,0.941363,1,7.89562,3
81,1.14547,1,1,1,22.5486,0.375207,3,22.4502,2
82,5.15988,1,1,3,84.2051,0.31086,3,429.979,0
83,1.46302,0,1,0,0,0,2,145.774,1
84,1.6348,1,1,2,48.6092,0.286847,2,76.964,2
85,1.08138,0,1,2,9.77994,0.431966,1,70.1481,1
86,2.82306,0,2,0,0,0,4,405.456,2
87,1.13095,1,0,2,49.7898,0.166093,2,105.081,2
88,1.09687,0,0,0,0,0,3,25.7255,6
89,2.85965,0,1,3,79.8691,0.56416,4,132.994,6
90,0.796393,0,1,0,0,0,2,21.2141,1
91,1.50589,0,1,0,0,0,3,126.829,0
92,4.40124,0,0,0,0,0,4,120.035,3
93,1.06418,0,1,0,0,0,3,101.9,2
94,1.44457,4,0,3,40.706,0.498172,4,76.4091,5
95,2.51452,1,1,4,10.437,0.186189,1,2.76211,8
96,1.69448,0,1,2,10.3387,0.500235,2,229.065,1
97,1.43071,2,0,3,102.053,0.15187,1,108.643,2
98,0.869088,0,1,1,8.29572,0.160591,3,161.435,4
99,0.900637,0,0,0,0,0,4,18.1055,7
100,1.37732,1,1,4,86.8476,0.165084,1,35.1252,4
1,0.726794,0,0,0,0,0,3,56.8074,3
2,2.40955,1,0,4,28.4428,0.511308,4,132.572,8
3,4.90939,3,0,1,106.718,0.225181,2,270.751,4
4,0.709114,0,0,0,0,0,1,16.7247,2
5,0.764324,0,1,1,0.650277,0.689514,2,42.535,3
6,3.21796,0,2,0,0,0,5,191.107,9
7,2.67898,2,0,2,119.697,0.596034,3,385.245,6
8,0.935174,0,1,0,0,0,4,180.124,2
9,1.46693,1,2,7,13.1928,0.892383,1,179.937,3
10,4.83692,1,1,2,77.0965,0.807792,2,249.697,5
11,1.26112,0,0,0,0,0,2,224.207,3
12,1.49251,1,3,4,63.8022,0.206566,4,99.0523,3
13,3.71365,0,1,0,0,0,2,309.329,1
14,3.59682,1,0,3,45.823,0.153128,3,479.324,4
15,1.85198,2,4,1,34.9178,0.253381,2,183.005,3
16,1.91787,0,4,2,29.6994,0.537089,6,60.3976,7
17,1.4971,0,0,1,16.3242,0.0588835,1,41.0604,2
18,1.16854,0,1,1,5.67886,0.157394,3,63.6104,9
19,0.668688,0,1,2,9.295,0.217837,0,0,3
20,2.16111,0,1,0,0,0,3,97.3013,0
21,0.773851,0,1,1,2.36624,0.15126,2,155.21,3
22,3.64765,2,0,4,75.0466,0.498014,3,82.4005,6
23,0.693155,0,1,1,9.70758,0.157679,1,100.03,0
24,4.28831,0,2,0,0,0,6,73.1094,10
25,3.82466,1,0,0,0,0,1,350.145,2
26,2.51598,0,1,1,13.2644,0.281795,3,58.0368,3
27,0.924954,1,0,2,47.3159,0.244179,1,34.7801,1
28,2.49433,2,0,3,95.1681,0.131787,7,356.031,4
29,0.97077,0,1,0,0,0,3,128.185,2
30,0.416498,1,0,1,5.06315,0.151703,2,19.5136,4
31,1.32293,0,1,0,0,0,2,205.369,0
32,2.61675,1,0,2,6.04191,0.601519,1,18.0789,0
33,3.20686,2,1,3,88.4471,0.492788,2,349.315,6
34,1.24574,1,0,2,70.5732,0.3345,2,218.003,3
35,1.45569,1,0,2,41.1632,0.437372,2,285.468,1
36,1.37285,1,1,2,60.9386,0.138484,2,137.043,1
37,0.742448,0,0,0,0,0,0,0,0
38,2.26705,0,2,1,2.24811,0.240479,2,21.6255,5
39,1.14814,2,0,2,29.0027,0.25673,3,110.085,6
40,4.8296,0,1,0,0,0,2,86.5759,2
41,5.16603,1,0,3,84.6106,0.292815,2,143.085,4
42,1.40352,0,4,3,11.3213,0.850227,1,3.24783,1
43,0.47933,1,0,3,72.0457,0.26396,0,0,2
44,1.16068,0,1,2,93.5672,0.256703,2,68.6692,0
45,1.34122,0,1,2,11.5064,0.211335,4,156.134,5
46,1.3104,1,1,4,14.8723,0.468401,3,116.098,6
47,2.87897,0,0,0,0,0,0,0,0
48,1.48664,2,0,2,6.91901,0.282951,4,467.822,10
49,1.94356,0,3,2,134.26,0.377541,4,279.299,3
50,3.19396,0,0,0,0,0,3,476.267,7
51,1.37345,1,0,2,84.1017,0.197336,3,22.1891,3
52,2.05014,1,1,1,15.6646,0.147685,6,30.4696,7
53,0.679014,0,0,0,0,0,2,30.3267,3
54,0.698422,2,0,3,42.7812,0.179979,3,59.3942,4
55,2.99208,4,0,3,91.9739,0.609755,2,196.834,1
56,0.637255,0,1,1,3.49149,0.0802107,2,6.10942,2
57,2.87345,1,1,4,68.8768,0.515479,4,342.532,2
58,0.766468,0,1,2,8.11236,0.108947,1,188.356,2
59,0.750307,0,0,0,0,0,0,0,0
60,1.28537,1,1,2,61.0033,0.132648,3,98.0938,2
61,0.693803,0,0,0,0,0,2,25.6155,2
62,1.17879,0,1,2,9.71152,0.28182,2,154.584,3
63,2.72396,1,0,2,18.1539,0.239685,5,32.0238,7
64,1.46595,0,1,3,11.7678,0.8138,2,30.8754,7
65,2.00848,0,1,0,0,0,4,380.592,7
66,2.66222,0,0,0,0,0,3,273.899,5
67,4.18601,1,1,2,127.774,0.255658,1,200.386,4
68,3.09071,2,0,3,151.195,0.335384,2,160.612,3
69,2.15534,1,0,4,90.9678,0.926981,2,177.938,3
70,2.9845,2,1,3,64.0527,0.303673,3,217.115,5
71,0.677207,0,1,1,0.838085,0.322923,2,9.75612,3
72,2.12413,1,0,4,51.8922,0.303966,2,444.152,6
73,1.0661,1,2,5,64.429,0.297865,2,67.0315,4
74,1.50748,0,1,1,8.2025,0.0937276,2,149.236,4
75,2.38675,0,1,1,6.38406,0.328738,2,245.436,3
76,2.21597,1,2,3,67.74,0.283854,5,100.527,4
77,0.87711,0,1,1,8.9514,0.258438,2,104.609,5
78,0.942565,0,1,2,7.78333,0.481112,1,106.125,3
79,1.50482,0,1,1,21.0335,0.224817,3,116.743,9
80,1.96731,0,4,2,3.11447,0.293382,7,204.866,8
81,3.07251,1,1,4,28.5476,0.290018,2,373.056,5
82,2.29768,2,0,3,128.032,0.217414,1,86.4181,5
83,2.44858,0,3,2,22.199,0.71898,5,143.483,5
84,1.31193,1,0,2,38.8282,0.148299,2,268.167,1
85,2.15308,0,1,1,15.1095,0.12092,6,293.9,11
86,1.12305,0,1,0,0,0,3,72.3285,2
87,2.86964,0,6,5,77.9087,0.618325,5,288.924,3
88,0.991714,0,0,0,0,0,4,52.9661,8
89,0.948397,0,1,0,0,0,2,104.24,3
90,3.93562,1,2,2,109.606,0.0670995,4,267.803,1
91,5.04418,3,2,4,148.983,0.269628,2,99.398,2
92,2.26521,0,3,1,4.29204,0.293827,6,70.2437,4
93,3.50082,0,3,0,0,0,7,154.194,13
94,1.31736,0,1,2,14.2609,0.337085,0,0,1
95,4.39374,1,3,4,86.9633,0.348099,7,96.229,1
96,1.42772,1,0,0,0,0,3,126.757,2
97,1.97957,1,1,2,109.227,0.194988,1,168.979,4
98,1.46223,0,1,0,0,0,4,108.28,1
99,1.46693,0,1,1,9.09767,0.203195,2,353.745,1
100,0.867578,1,0,2,50.9727,0.230079,2,123.791,1
1,3.84359,1,2,2,92.0962,0.117583,5,284.817,5
2,2.25118,0,2,0,0,0,5,39.6508,7
3,1.26426,0,0,0,0,0,2,26.0068,3
4,1.29484,2,0,3,71.8002,0.388673,1,35.6693,3
5,1.40303,0,4,3,10.2665,0.622464,4,74.812,11
6,1.75674,1,1,2,116.34,0.204928,2,177.651,1
7,1.83293,0,2,0,0,0,5,84.2565,2
8,2.61754,0,2,1,10.703,0.3519,2,51.9143,0
9,1.19455,1,0,2,50.1719,0.169944,0,0,1
10,4.41132,0,1,6,68.1031,0.225173,5,206.607,11
11,2.92488,0,2,2,11.0286,0.141484,5,314.737,5
12,0.61287,0,1,2,6.70316,0.140856,2,46.9762,1
13,1.28651,0,0,0,0,0,2,356.247,2
14,1.19909,1,0,2,50.6613,0.155178,2,34.082,1
15,0.881873,0,0,0,0,0,3,37.9368,3
16,1.91607,0,2,0,0,0,4,119.293,2
17,1.17808,0,1,1,0.690084,0.303543,3,147.958,0
18,2.59513,0,4,3,56.8361,0.458783,5,131.934,4
19,2.5447,2,2,4,8.29331,0.35734,6,113.174,3
20,1.54252,1,2,4,27.8212,0.102082,3,103.454,3
21,0.683473,1,0,1,89.8354,0.0855276,2,48.891,2
22,0.565005,1,0,2,45.3744,0.156018,2,49.2494,2
23,1.10157,0,1,4,22.7782,0.561335,1,59.5292,10
24,1.21023,0,2,1,9.01371,0.153337,5,69.9379,2
25,0.990921,1,0,3,62.0908,0.232895,2,31.2332,5
26,3.24777,3,6,5,83.5791,0.588858,2,164.44,2
27,2.36424,0,0,4,56.9768,0.509853,4,58.8863,11
28,0.797987,0,0,2,6.24174,0.853131,2,17.8337,6
29,1.6154,1,0,2,59.6737,0.193099,0,0,1
30,4.06909,0,6,3,35.5945,0.409566,6,263.174,8
31,1.25619,1,0,2,11.6512,0.323989,5,55.7933,6
32,3.71843,0,0,0,0,0,0,0,0
33,0.982323,0,1,2,32.4127,0.672151,1,69.2434,0
34,1.2356,1,0,4,61.3715,0.245233,2,237.399,2
35,3.37518,0,1,2,5.90686,0.742087,4,358.407,6
36,0.562295,1,0,1,49.3829,0.117784,2,35.0105,2
37,1.22072,0,3,2,4.87301,0.498769,0,0,1
38,4.92412,1,0,1,91.4687,0.117984,3,113.955,3
39,3.80029,0,2,2,78.6175,0.181617,7,236.331,1
40,1.91424,1,0,2,42.9063,0.230828,2,299.295,1
41,1.14852,0,2,2,93.4119,0.294542,1,65.6617,2
42,0.460593,0,0,1,11.849,0.071815,1,8.08062,2
43,1.43814,2,2,3,85.7393,0.1888,3,22.4555,2
44,0.988954,1,0,1,10.6899,0.0873437,0,0,1
45,4.11295,2,1,4,23.1675,0.190872,5,471.919,6
46,4.2639,2,0,5,116.971,0.447036,2,513.161,9
47,1.18593,0,2,1,10.5919,0.0368255,1,23.362,2
48,3.72174,1,2,3,34.9919,0.769773,3,324.138,6
49,0.947221,0,1,0,0,0,2,181.358,2
50,0.80243,0,1,0,0,0,2,54.3162,3
51,0.951903,0,0,0,0,0,3,126.487,2
52,6.01001,2,6,7,120.636,0.467817,9,466.515,10
53,3.81688,1,1,1,102.726,0.155837,1,123.27,4
54,3.07645,1,0,1,52.1272,0.412424,3,81.613,1
55,2.15183,0,1,1,3.67353,0.27898,3,148.726,1
56,3.55982,0,0,1,5.49388,0.0648443,2,221.807,0
57,1.92176,0,1,0,0,0,4,119.746,8
58,0.986284,0,0,0,0,0,0,0,0
59,2.08973,2,0,4,73.5535,0.559719,1,43.7468,6
60,0.733393,1,0,0,0,0,2,47.0594,3
61,1.2162,1,1,3,37.7787,0.152009,1,32.002,6
62,1.60952,1,1,3,139.473,0.177028,3,171.247,4
63,1.67208,0,2,1,3.19224,0.255314,4,132.989,2
64,1.12728,0,1,1,1.58299,0.359379,1,9.54098,0
65,0.852947,0,0,0,0,0,4,155.6,3
66,2.56535,0,4,4,121.027,0.20195,3,190.372,0
67,1.26895,0,0,1,1.35638,0.559247,2,227.738,5
68,1.8332,0,2,1,9.56829,0.409584,1,14.3105,3
69,1.47832,1,1,4,16.6602,0.244651,3,224.613,6
70,1.35538,0,0,2,10.7726,0.16444,2,152.095,3
71,1.17394,1,0,2,121.525,0.0751628,0,0,2
72,1.07114,1,1,1,46.8378,0.210747,2,6.2726,2
73,1.56872,0,1,1,4.37513,0.238823,2,106.996,2
74,0.933549,0,0,1,2.96148,0.172244,1,122.393,3
75,1.48947,0,2,0,0,0,3,163.27,9
76,3.84149,6,2,3,107.049,0.223289,1,41.8298,6
77,1.3176,1,0,3,65.2629,0.340767,2,218.699,1
78,1.42208,1,1,3,16.4198,0.795478,2,204.734,4
79,1.67483,0,2,3,17.5445,0.126213,3,219.83,5
80,2.90206,0,1,2,2.53736,0.227813,5,20.4055,12
81,4.05428,2,6,6,82.7282,0.412094,5,150.464,4
82,0.85735,0,0,1,8.34304,0.382583,3,107.185,4
83,1.26945,1,0,2,4.55268,0.432132,1,298.417,8
84,2.28872,0,0,0,0,0,0,0,0
85,1.31952,0,0,2,13.9708,0.3573,2,206.595,4
86,0.801982,0,1,2,12.1563,0.270359,3,48.7488,3
87,1.20292,1,0,3,34.1367,0.215425,2,179.275,1
88,1.15407,1,1,0,0,0,1,20.7357,0
89,1.65475,0,2,0,0,0,4,130.764,5
90,1.25242,1,0,2,63.1425,0.141673,3,65.5479,8
91,3.48173,0,4,3,18.9804,0.853542,4,188.479,10
92,2.27132,0,2,1,6.9763,0.279432,4,264.029,4
93,1.5769,0,1,2,12.8907,1.06617,4,102.046,6
94,1.60222,1,2,3,89.8757,0.354315,3,178.595,5
95,1.08466,0,1,1,25.7591,0.390597,0,0,2
96,0.826834,0,1,0,0,0,2,13.3701,2
97,0.972231,1,0,2,25.9765,0.511895,2,177.471,1
98,0.695308,0,1,0,0,0,2,79.689,2
99,1.44198,1,0,3,73.7527,0.248805,2,116.041,4
100,2.22541,0,0,0,0,0,2,320.022,1
1,2.04823,1,0,1,110.435,0.0728427,4,259.9,0
2,3.37994,0,6,2,6.13618,0.188559,7,281.294,7
3,1.01236,2,0,2,13.812,0.27047,2,160.496,6
4,1.28747,1,0,2,50.0634,0.363016,3,145.761,2
5,0.830505,0,0,0,0,0,3,25.688,6
6,1.07591,1,0,3,20.6605,0.50698,3,56.1316,2
7,2.39479,0,2,2,11.2851,0.344864,6,262.954,5
8,1.6133,1,0,3,112.964,0.199193,1,1.3636,1
9,3.2364,0,2,1,22.5112,0.560865,5,71.0657,9
10,2.06188,0,2,0,0,0,6,175.294,3
11,1.45387,0,1,1,17.2295,0.0410022,3,21.7169,3
12,2.87295,1,1,3,70.1827,0.469559,3,318.557,3
13,2.42966,2,2,7,51.4301,0.917849,1,193.265,0
14,3.32616,3,6,6,138.131,0.540121,4,241.278,9
15,0.789121,0,0,0,0,0,0,0,0
16,2.20788,1,2,4,27.9779,0.187507,3,114.979,9
17,1.41722,1,0,2,65.4701,0.11317,3,181.765,3
18,1.19819,0,1,0,0,0,3,73.5683,1
19,0.906107,0,1,2,154.904,0.140989,2,21.2135,3
20,1.32085,1,1,2,61.8439,0.127291,3,59.2882,3
21,1.00795,1,0,2,63.5075,0.0830689,2,190.466,2
22,1.57972,0,2,0,0,0,5,61.6687,2
23,0.838183,0,1,2,6.9458,0.227013,1,222.965,2
24,1.84036,2,2,2,104.311,0.251755,1,7.96558,6
25,3.07218,2,2,5,47.6662,0.886671,3,450.159,5
26,1.13629,0,1,1,4.81034,0.160186,2,249.06,1
27,2.00282,0,1,0,0,0,3,49.6738,2
28,1.66035,2,0,1,79.411,0.200062,0,0,0
29,1.31626,0,1,0,0,0,2,163.181,1
30,0.785042,0,1,0,0,0,4,57.9653,3
31,3.18408,2,0,6,75.3539,0.322877,1,34.1193,2
32,3.10994,1,0,1,103.661,0.0901656,2,470.419,2
33,2.63517,0,2,1,8.9871,0.350189,5,308.632,3
34,0.730367,0,2,2,13.5984,0.13157,2,48.7677,1
35,0.734634,1,0,6,55.2116,0.905508,1,25.425,5
36,0.703574,0,1,0,0,0,2,95.3127,1
37,3.1052,1,2,2,97.0152,0.066909,6,92.933,6
38,4.74787,1,0,2,80.0681,0.178921,2,142.846,2
39,2.61961,0,2,2,115.709,0.198226,3,340.545,4
40,3.1052,2,4,3,110.666,0.227288,0,0,4
41,1.38278,0,1,1,27.6892,0.336612,1,128.076,4
42,1.97844,0,1,1,11.6873,0.312926,2,163.322,5
43,2.3158,1,1,2,76.6628,0.180197,3,372.537,2
44,1.77608,0,2,0,0,0,3,166.973,3
45,2.58299,0,2,1,15.1341,0.171073,4,211.179,6
46,1.50474,0,2,1,11.0165,1.37312,3,82.2105,4
47,2.25124,2,2,2,11.5029,0.401359,4,143.92,4
48,2.85586,1,0,5,32.1911,0.277931,3,83.4553,6
49,3.63459,1,1,3,63.4398,0.218124,4,418.326,2
50,3.55724,0,0,1,73.9199,0.370337,4,74.6399,3
51,3.19633,0,4,1,9.14771,0.213833,5,129.661,3
52,3.31338,1,2,3,48.3247,0.174346,4,94.8046,4
53,2.5201,0,1,0,0,0,1,69.731,0
54,0.92957,0,1,0,0,0,2,92.9637,1
55,1.65204,1,0,3,33.3338,0.161337,2,288.082,2
56,1.39639,0,2,0,0,0,5,49.9407,2
57,4.12022,1,1,1,2.90156,0.242119,1,6.88491,4
58,1.93863,2,0,4,88.1622,0.201475,2,118.833,5
59,0.854089,1,0,2,14.4187,0.259294,2,78.0153,1
60,0.699853,0,0,0,0,0,0,0,0
61,1.69776,1,1,3,38.5999,0.671023,2,120.985,2
62,4.77646,0,0,0,0,0,1,132.62,0
63,2.50331,0,1,1,51.5716,0.0620261,5,85.4156,16
64,1.57811,0,1,1,19.3933,0.56382,4,177.302,6
65,2.17601,1,1,2,191.882,0.182442,0,0,2
66,2.29475,4,0,7,99.699,0.460852,3,168.727,2
67,0.629193,0,1,1,2.0848,0.403187,1,47.1094,5
68,1.7353,0,0,0,0,0,4,226.642,4
69,1.20732,0,0,0,0,0,1,62.1657,0
70,2.57526,2,0,4,100.102,0.103867,3,359.655,1
71,3.90893,0,0,2,99.9127,0.303094,5,195.798,8
72,1.30476,1,2,2,35.6436,0.305257,4,60.2427,4
73,1.4642,0,4,1,16.4922,0.424369,3,36.621,4
74,1.61045,0,1,1,8.31785,0.16438,3,155.274,3
75,0.893652,1,0,3,46.7012,0.178921,1,130.438,1
76,1.51941,0,1,1,2.87915,0.20638,4,140.63,2
